Uniprot	02w33	02w01	02w26	02w17	02w41	02w09	10w25	10w33	10w09	10w41	10w17	10w03	02w18	10w11	02w02	10w04	02w28	10w18	10w34	02w42	10w42	10w28	02w34	02w10	02w20	10w05	10w13	02w27	10w19	02w11	10w35	10w26	10w43	02w43	02w03	02w35	02w29	10w06	10w36	02w44	02w21	10w22	02w12	10w44	10w27	02w04	02w36	10w15	02w37	10w30	02w13	02w31	10w45	10w37	02w05	10w14	10w23	02w45	02w23	10w07
Q9DCV4	287.132782	270.6411133	274.9668884	296.9429016	310.676239	284.6817017	338.1109924	380.1633911	295.7892151	354.8421021	312.0941162	293.088623	299.7904663	309.2524719	301.9513855	283.3999634	314.7252808	309.7868042	369.3284302	336.4219055	344.9690552	331.1495056	298.2812805	314.2169189	327.0341797	285.4343567	287.1401062	324.2356567	288.8314209	266.2977905	362.301178	333.5417175	336.8456726	355.6488037	302.4594727	294.2947998	300.9277039	334.1589355	303.1416626	331.153717	305.9888306	292.3669434	296.3283691	320.493988	347.0430603	335.7847595	337.838562	338.9118042	264.4320679	335.9869385	293.4555969	298.2998962	319.5027161	352.2510376	289.6328125	308.8104858	270.8153076	319.7117615	291.9230652	266.5761414
Q9DCW4	9991.743164	9434.288086	10162.89355	10944.86914	9369.391602	9434.396484	12633.18164	10495.49023	10253.11035	10698.58984	10881.66113	9773.178711	10644.84863	10515.99609	11216.45996	10108.80957	11580.52051	10465.81348	11504.94336	10195.1084	11104.04688	11544.13379	10226.10742	10086.83105	10657.01367	9939.700195	11443.06641	11169.05957	10598.83887	9432.792969	11443.36035	10826.33398	10699.54492	10685.33691	10550.02637	9348.913086	10634.0752	11483.86816	11122.45508	9636.306641	10235.02734	11881.5752	11096.30273	11392.01172	13168.33594	11436.47949	10972.63574	9750.063477	9442.313477	10889.80664	9194.495117	10031.65625	9918.152344	10969.16309	9838.649414	10271.5166	10443.52539	9182.966797	10447.92773	9961.734375
Q9DCX2	1174.586426	1088.647583	996.4477539	1203.334961	1301.013184	1230.620483	1725.649902	1783.398193	1350.992188	1460.363892	1109.858521	1503.691528	1416.131226	1571.002563	1452.499023	1406.932617	835.7456055	1322.67688	1965.05896	1483.961182	1705.115479	1720.97583	1294.763428	1319.889404	1326.032349	1311.832886	1691.827026	1187.118286	1157.272827	1126.723145	2018.481323	1619.455688	1637.474731	1302.917725	1150.616699	1208.697021	1343.286865	1563.4729	1621.517334	1438.95752	1248.306641	1432.879761	1021.461365	1796.401367	1791.583496	1649.163574	1624.509766	1785.943604	1470.42688	1585.79895	1239.327148	1166.245117	1513.516602	1727.087891	1000.172974	1554.71875	1410.293457	1288.829224	955.4104004	1181.019287
Q9DCY0	865.9972534	903.5186157	866.4689941	1060.63562	858.2254639	895.864563	740.1826172	212.0950012	784.6592407	619.1903076	882.4702148	616.1557007	880.9086914	852.0509644	1274.695068	849.6766968	791.2619019	882.1262207	670.0733032	795.9986572	604.4528198	825.4429932	830.7954102	1155.375488	1240.94873	992.0905151	979.6055908	1049.353027	930.583374	1114.208252	347.1539307	810.15802	651.6002808	927.2440186	1144.465088	778.112793	930.9836426	963.6074219	627.5510864	898.8601074	1068.299438	1057.194946	912.8887939	714.1461792	676.6050415	1139.916504	1028.162842	762.9126587	835.6339722	882.9688721	943.4831543	1026.606323	584.8286743	596.5909424	947.128418	874.3273315	920.5643921	960.8755493	1032.680298	913.2661133
Q9DCZ4	249.1796112	242.449646	245.9312897	258.5029602	259.651886	255.2875824	261.0274963	315.5347595	198.0328674	281.3212585	289.9361877	218.6604767	238.3476257	279.0344849	252.9865417	178.6944275	224.0475616	299.3470764	284.74823	220.5066376	320.9172974	224.6103821	264.7172241	274.8205872	279.7664185	240.583847	310.9929504	262.3933716	281.8267212	264.6721497	313.0326843	263.2571411	323.0599976	281.4673462	271.9723511	235.936203	238.0702972	293.6904907	330.6200562	243.9664917	239.3383636	312.0863342	307.2180786	302.5947876	279.315979	249.507019	252.8462677	331.6798401	226.6340332	231.4642639	269.5919189	226.4003906	300.3978882	273.8214722	280.5661621	318.5606079	297.2312622	229.3045502	298.7702942	288.4362793
Q9DD20	309.7722778	418.1829834	306.997467	234.3252258	372.1354065	328.7912598	177.4870758	172.8648987	219.4908447	205.3774109	310.1469727	401.0443115	195.4943237	193.0660248	326.3807983	333.4945068	220.733017	201.378006	167.4878387	180.3196716	186.3027954	137.7200928	291.4979553	292.855896	201.4794464	223.8192291	226.6955566	253.1477203	230.96315	326.4558716	111.1115875	184.2749786	182.2520447	174.2427979	300.8106079	205.0209198	308.227478	237.6315308	143.4539185	261.6585083	333.086853	224.2973938	248.9862061	190.6730194	127.790329	222.876236	221.3881226	193.9766998	281.7113953	143.7826385	273.1807251	224.5127411	163.7300415	104.819458	326.2663269	181.3849945	201.4003143	363.0527649	205.7598419	229.8288422
Q9EP89	371.1080933	400.5704956	352.8076782	386.9653015	372.4942932	350.0190125	427.4655457	363.0648499	420.7081299	379.2648926	378.677063	415.2860718	489.7979126	417.2813721	426.056427	422.9197083	409.7817688	465.6501465	458.9157715	414.0809631	430.5419312	425.1412964	443.0177612	423.991394	490.1928406	471.4464111	470.7868042	380.987793	443.951416	386.6148376	456.3380127	423.2127075	447.0645447	394.1755981	429.6356201	357.2306519	420.1207886	492.0429382	434.8470459	392.6685791	460.6089783	448.4102783	450.4891052	390.7365723	468.4417419	459.6980896	475.954895	474.7786865	397.7225952	423.8681335	392.1407471	410.1941833	463.9128113	432.0117188	383.9767761	437.8594055	471.690155	424.3849487	438.395813	444.8559265
Q9EQ20	8215.981445	8655.443359	8823.03418	8220.959961	7231.914063	7438.407227	11523.50879	8977.490234	8207.282227	8803.900391	8346.058594	9179.267578	8766.553711	9460.600586	9564.103516	9923.595703	11345.51758	9566.794922	10539.77539	8341.291016	9903.12207	11644.17871	8411.199219	8323.862305	9502.207031	10417.79395	10625.69922	9545.800781	9583.949219	7577.002441	9317.262695	10476.11328	9249.449219	9007.611328	9201.238281	8417.398438	9324.357422	11127.37305	10640.80469	8109.709961	8192.035156	9742.133789	9315.133789	9041.21875	12592.14453	10204.05176	9244.450195	8530.794922	8099.332031	10368.11523	8217.8125	8910.282227	9044.917969	9420.897461	8505.264648	8322.327148	8785.436523	6947.11377	8301.411133	9816.583984
Q9EQH2	95.34017181	104.6666565	85.20508575	69.38076019	112.0979996	76.68997192	51.74452209	49.65220642	55.58961868	60.18012238	86.37055206	71.05368805	68.95075989	65.05433655	69.30822754	74.97471619	68.58275604	65.09931183	48.64227676	93.41703033	66.45646667	57.64685059	98.94031525	69.52130127	61.3578949	73.24542999	42.01764297	75.22547913	58.95549393	74.56645203	32.61307144	58.00827408	50.54603958	77.58573914	76.82878113	78.13972473	83.04311371	65.78292847	59.03553391	104.984642	94.90148163	52.86955261	62.62298203	55.93181229	45.28862762	61.45108795	64.18495178	58.23356628	85.51275635	47.44636154	91.0202179	70.80421448	70.26334381	45.78964615	89.86358643	51.59638977	59.31005859	117.4337311	78.66493225	72.37242889
Q9EQI8	63.81220245	55.57024002	55.5401535	69.94958496	68.57597351	67.31732941	51.15777206	69.16423035	63.01144409	80.25462341	86.35995483	57.86328506	63.88204193	81.69548035	72.73646545	63.08492279	100.3164673	81.40087891	73.97505188	73.15434265	83.20437622	70.6312561	69.77420044	77.1378479	74.56163025	59.69592285	79.06938171	74.48675537	78.63785553	87.30164337	66.15185547	66.99708557	82.0814209	77.78799438	73.94046021	92.95919037	62.58035278	77.39859009	64.47103882	68.40811157	78.38800049	88.52259827	73.75085449	87.73439026	79.71531677	78.6665802	64.4163208	100.3063354	60.54465485	78.68692017	71.70081329	71.72027588	64.31165314	78.60267639	78.64118195	100.7643738	76.44797516	78.98521423	77.34583282	73.646492
Q9ER88	119.3649979	121.6955261	138.1105957	122.8680496	121.9556046	114.0166016	130.0268555	130.4234924	126.4566803	148.8881989	141.2058258	109.7515106	120.8038788	130.4717407	144.6345062	120.3032913	146.1619415	137.8224335	122.0497971	134.7948914	132.6939392	147.3826599	139.2501068	122.35009	125.7534027	104.4750137	110.6835022	144.418808	119.9072113	116.7126999	116.946907	130.0653229	142.9754181	150.7042847	130.1235352	162.9434509	112.9527817	125.0902786	105.0370941	119.5646286	120.1274261	124.4875183	126.2447968	134.3154602	124.9943085	135.7309723	123.2978516	128.9275818	113.1593094	148.6593323	101.7348328	123.1834412	112.8874893	129.8292847	139.8045654	140.0828247	121.4185181	110.7236023	116.5246964	121.7447662
Q9ERS2	1139.644409	1098.601685	1149.350342	1202.402222	1171.130981	1187.052734	1173.708862	1360.826294	1293.982788	1366.086182	1313.351929	1158.489258	1308.361328	1241.046753	1321.776489	940.9438477	1061.237183	1245.503662	1368.369873	1199.894409	1290.821289	1195.330444	1203.025269	1265.201172	1215.564453	956.5404663	1156.271729	1197.086792	1158.793945	1237.035278	1228.883423	1039.26123	1224.982544	1224.105957	1168.135254	1142.520752	1138.103394	1296.969727	1349.253662	1194.23645	1183.407349	1343.753662	1224.672363	1429.171875	1220.744385	1326.562988	1251.104126	1501.077393	1159.732666	1155.466553	1130.350708	1098.750244	1268.477905	1288.692871	1181.273682	1255.042725	1254.155396	1088.545776	1192.639038	1236.565552
Q9JHI5	2421.549561	2706.066406	3045.486572	2188.594482	1981.88208	1981.439331	3204.820801	1770.762695	1985.201294	1926.335693	2361.082031	2813.256836	2357.295898	2379.661621	3788.235596	3324.563232	3869.756104	2507.987793	3060.824219	2592.588135	2324.657227	3450.945313	2621.509521	2274.894287	2510.715576	3606.829834	2826.958496	3601.868652	2308.211914	2304.903076	2420.452393	3474.104736	2156.431885	2735.148926	3160.751465	2719.771484	3464.321777	3724.666992	2750.731445	2303.489258	2286.072754	2750.240967	2389.246582	2284.040039	3964.880371	3558.97168	2704.00415	2022.946167	2554.279541	3704.52002	2416.143555	3547.553223	2156.595215	2677.656738	3158.612549	2748.99585	2352.811279	2211.646973	2406.859375	3516.929688
Q9JHR7	127.1159821	113.4040222	197.3946533	159.9167786	107.7426453	167.5171204	148.6461792	165.9211426	178.1593475	157.219574	169.29776	99.46164703	173.9273834	149.2051239	140.6501923	81.93507385	148.723587	158.688736	177.2097778	136.9755249	142.4742584	170.9446716	181.4601593	173.1504669	131.3532867	159.8504639	112.81073	150.8561707	153.243515	194.1277008	146.6981964	172.5110016	170.3990021	138.9364166	154.8068085	143.2025909	177.3205872	132.2494049	82.80194092	165.9354401	170.2013245	112.8271866	189.6309662	69.03890228	101.8715363	183.5341492	149.9579773	124.440239	153.9568024	165.536499	132.6526184	174.9284973	96.20967102	144.9245911	164.7753296	85.56252289	178.0675201	155.9984589	165.3378448	164.5617371
Q9JHS4	182.307373	161.164856	167.4276733	203.2858734	230.6417236	164.2648926	280.8612671	216.4193878	206.3343201	176.3803711	183.1831207	230.9407654	173.2915039	239.3108978	163.4245605	238.9771881	276.9095459	200.4521484	270.9021606	160.0316772	192.9157562	278.5724792	184.225235	174.2287903	262.0682983	288.8272095	275.3005981	327.8934631	235.4464417	330.2993774	268.9668274	294.1934814	191.6884155	282.6773682	286.6925964	353.5722351	264.3905029	231.8389587	259.968689	255.7839355	270.1069641	213.2757416	239.7794189	176.0551147	277.2451172	231.6401367	252.8487091	257.9790039	236.9276276	280.4953918	230.9032898	235.1329041	182.8916168	290.6584167	200.8366699	383.2942505	195.7669525	256.0841064	270.484375	192.3101654
Q9JHW2	219.3710327	235.9935455	275.8167725	248.930191	200.3761292	222.7050323	289.6500244	203.2398682	193.6304779	209.7200012	243.8918152	253.870285	239.3298798	230.4109497	329.3640747	241.9417877	321.7662659	247.640564	263.2718811	241.6551819	251.3840332	306.5294495	228.178421	227.2466125	301.1030884	300.9117432	270.2361145	331.7140503	278.341217	272.5936584	257.0452271	336.3825378	268.9029541	322.2551575	323.9892273	330.9051514	291.8842468	288.3378296	232.2940826	255.0707397	261.7819214	248.1201172	254.069931	233.4320526	307.6072998	290.263855	258.9483032	259.2102051	294.9795227	366.138916	283.0032654	341.6822205	270.9876099	323.7761536	311.3660278	315.4927368	280.3897705	268.4802246	299.7725525	294.6876526
Q9JI39	130.8515472	141.4365387	122.7664413	138.5287933	122.6668015	136.743454	121.5726089	66.33217621	134.7012939	90.08965302	126.0028687	122.7836227	131.9391174	130.4107971	125.1869888	119.4712372	134.0805969	131.2315063	111.1764984	112.9888306	91.64877319	95.34416199	117.1279449	117.5330505	109.4693909	102.8186111	111.9137268	91.04097748	102.9225388	103.8360214	60.53142166	90.26642609	74.3376236	101.9832764	98.07556152	89.40632629	113.3279114	135.7279663	109.5822372	107.6218948	138.2907715	124.9007416	134.4104309	107.9976959	111.953125	121.2931213	117.3609085	98.96920776	78.14584351	117.3047638	101.8554001	96.99179077	73.26377869	84.01065063	99.08486938	113.8213654	103.493988	97.97154236	96.95722961	94.22285461
Q9JII6	97.11357117	109.1624451	114.9513092	116.8018112	83.82528687	113.269783	112.6782074	112.0489197	144.897934	134.5436096	96.11802673	118.1652069	102.0181351	137.3201599	119.5418396	127.7996826	113.5940933	126.5644073	110.0152283	99.79240417	112.8863831	106.3522491	104.1998596	114.4573822	124.7011108	134.1941528	163.350769	114.0634766	145.6166382	118.2518005	113.3229599	114.8908081	142.9168243	119.1988144	131.9773865	110.9871216	97.39093781	125.6064453	100.9775696	83.75010681	104.169754	125.5557861	113.1362	110.6649017	110.5851974	129.0276184	99.54394531	123.1754761	110.7789764	111.0469284	103.6391449	104.3498993	135.5784454	124.0721436	121.2489853	117.5344391	126.6228409	92.27330017	120.9210358	141.1751404
Q9JIK9	67.48827362	73.01464081	68.44288635	62.15634155	80.73114777	63.31388474	83.35240173	76.78198242	71.08168793	82.02455139	95.36776733	59.36907959	84.36420441	88.92118835	74.2598877	84.0525589	45.21040726	81.43962097	87.18756104	84.04290009	72.2766571	90.63666534	75.00001526	85.01446533	94.1982193	69.86808777	69.42245483	99.02071381	82.51054382	63.52833557	99.87233734	80.81304932	79.49821472	73.33049774	96.9597168	66.99101257	90.6938324	84.90869904	82.61889648	81.34648132	81.27470398	74.37687683	70.20624542	80.25930023	89.29438782	100.5019379	78.69326019	84.91290283	64.90621948	98.57893372	47.18028259	88.04199219	83.82901764	94.0345993	91.08283997	106.4532318	94.19856262	95.77314758	86.81288147	75.17645264
Q9JIY5	76.79652405	79.52267456	68.95739746	90.64282227	93.15460205	84.20121765	89.59999084	86.18082428	102.9460297	85.65344238	88.09617615	72.35896301	103.4010925	134.5088501	99.68431091	102.3895264	84.4313736	116.3161926	82.24053955	99.96453857	94.03901672	98.89598083	84.58091736	102.9871674	120.7490387	101.8479538	105.6703949	85.47088623	99.55479431	94.77674866	85.59565735	106.0231171	79.40063477	99.18284607	89.79099274	94.9029541	78.30473328	110.520752	87.79335785	96.90841675	112.8886414	135.4411469	93.87312317	103.8331146	94.72702026	104.7299957	120.1809921	113.5048218	72.58959198	71.33145905	108.692276	93.49917603	83.2109375	89.34486389	102.0884705	94.05567169	99.79614258	82.4488678	99.67906189	94.6204071
Q9JJI8	276.7522278	285.7470093	260.1342468	208.4824371	365.8710632	324.7047729	169.5797577	150.78862	237.1566162	179.400177	255.9475403	336.1398926	269.206543	183.1609344	251.3050537	246.5430908	224.5000458	217.6393585	181.268219	285.2885132	120.5996399	205.4269104	377.9342957	273.4477844	269.3927917	219.0077972	218.0789642	280.4035034	263.6405334	281.092804	113.6083755	224.6842957	152.8710632	253.47435	324.3867493	354.4585266	282.5260925	252.5611115	126.3616333	345.7784119	303.1603088	187.4100647	214.6296387	186.2160187	172.5060883	220.561676	221.7225342	218.3105164	360.4256287	221.3483734	339.5455322	273.2471924	204.7257996	177.104538	430.1257019	173.004303	301.2415466	442.5365906	216.55513	232.958725
Q9JJL3	156.5583954	125.8304367	153.144043	113.3726349	158.5475616	129.3791656	85.87013245	55.65874481	128.1640015	110.6336441	73.24094391	102.0101242	167.4569702	106.2742996	76.98805237	171.5549927	262.2169189	161.0491791	100.0354004	157.4124146	122.358078	143.1506653	280.9998169	167.2706909	137.5676422	165.9905701	170.1791077	161.04776	207.189621	200.8299255	76.24626923	100.40802	146.3405762	147.6613159	153.3393555	251.5270844	250.3608704	106.2408676	105.7487564	158.8917999	233.3451996	116.5114594	215.9837799	110.6825104	98.79455566	110.9708023	131.7375183	113.0769653	222.9416809	103.5775452	218.2572021	202.0338135	135.992157	121.9774551	232.7788849	178.7733154	163.8226929	255.6869812	201.9825897	117.8674622
Q9JJL8	28.87573242	19.55490303	26.27622414	26.47741127	18.34680367	25.17831612	34.92085648	25.85077286	27.38503456	30.429533	35.53459549	22.59363747	48.16056061	56.39605331	62.56944656	34.83088684	82.59156799	60.15205002	51.63249207	42.40493011	33.76734543	69.77085876	57.26733017	42.23867035	44.91247177	63.00485992	44.6283989	68.02733612	39.63248825	56.63716888	37.26732635	65.28593445	54.68262863	58.98230362	53.98122025	78.93969727	67.80543518	54.4261322	38.86456299	57.94668961	46.4450531	52.89076233	47.94122314	43.75159454	72.41651917	74.35521698	50.34432983	67.58181763	56.50356293	56.2666626	58.79137039	55.9488678	52.11655807	57.11278152	56.54890823	57.34638596	53.91355896	45.02602386	56.13326263	49.32325745
Q9JJW0	132.9222107	101.1932678	108.1806107	90.97963715	127.6363602	138.3650818	58.70428085	86.66284943	125.0280762	94.30865479	119.1869583	74.88226318	102.211235	110.4186935	112.966301	89.4440918	68.24711609	100.2703705	81.86173248	134.7306671	106.6429367	87.91904449	167.4336243	161.7364655	70.56291962	94.37509918	55.30189133	82.2514267	90.274086	138.2435608	92.0963974	110.5952225	99.10935974	94.19937134	86.18179321	111.7820587	87.88368225	69.31407928	109.6921997	111.8616257	109.6337433	106.2297745	111.789856	89.1866684	74.92145538	90.99299622	88.0512619	97.53704071	101.531929	72.03194427	131.1423492	106.3684082	74.85344696	84.56967926	124.5368576	83.67079926	102.1577911	116.2959061	106.8388672	103.3078613
Q9JKF7	76.57939148	73.04438019	80.75627136	86.40711975	81.87120819	72.01707458	77.63938904	77.94264221	82.48777771	97.43719482	93.97348022	76.18134308	90.62786865	82.2449646	97.48243713	68.210495	94.48937988	107.2898865	93.72866821	83.62169647	96.48138428	89.99184418	96.53827667	90.91991425	77.15820313	76.21466064	71.60548401	100.8393555	75.52200317	69.01808167	81.93221283	75.64705658	83.67495728	79.49684143	84.40620422	82.00904846	68.63391113	74.68217468	77.18772125	80.26358795	78.62409973	104.6501465	93.56273651	96.27876282	90.41447449	98.28967285	91.7322998	99.66824341	82.36410522	93.50868225	84.60250092	81.41881561	85.73734283	86.88605499	93.78981781	115.7375336	100.5056229	90.22884369	97.12611389	73.09223175
Q9JKL4	104.4727554	88.09474182	94.99149323	93.30222321	122.3742142	103.7003479	83.19247437	58.0135498	107.5323563	85.34809875	93.04589081	122.1515045	85.31668091	106.8517914	115.1476593	97.18190002	79.26226807	62.04368591	51.3120079	55.51130676	84.54821777	70.80817413	77.66110229	55.7113533	64.28933716	78.68463135	64.94982147	81.29019928	59.5756073	83.5799408	57.23078156	54.34262848	81.69498444	89.41208649	65.37168884	78.5637207	69.4644928	60.46433258	65.81152344	96.75080109	100.2953796	82.63607025	73.00157166	98.76594543	65.97106934	67.58288574	102.7780457	97.67602539	62.24411774	85.46943665	66.17466736	63.309021	59.79929352	54.72263336	69.30380249	65.03788757	85.73036194	62.81056976	63.77283096	53.76686859
Q9JKR6	330.1698303	346.8588867	327.635498	314.9664001	597.8685303	335.481781	152.7036591	105.507843	165.7255249	179.8636475	278.7752075	317.0314941	263.1484375	211.1986542	291.5224609	344.5250854	241.4226532	251.5237122	139.4246674	322.2193909	128.2190857	166.3838959	416.0780029	336.5837708	309.7148132	241.1997986	215.1507416	347.0786438	274.1140442	386.0257568	75.17175293	213.939682	166.3279266	363.1160583	381.0463562	379.2153625	297.9587402	193.5638885	125.5989532	404.9358826	410.3119812	234.3888092	251.8063507	186.1485291	119.6911163	216.1012421	264.4927979	191.941864	464.5563049	150.4334717	350.9420776	278.8274841	209.7518311	110.7296448	494.9223328	164.7710571	232.9581604	522.5802612	357.6550598	283.6437073
Q9JLJ2	846.3231201	821.6269531	872.8063965	899.7570801	822.4440918	795.8479004	1038.933228	910.4744873	848.5413208	988.005188	918.8062744	885.4926758	913.1986084	848.1791382	881.401123	824.9500732	905.3805542	834.5923462	1024.30127	868.9155273	957.3331909	979.1599121	834.1444702	857.593811	856.8253174	868.4030762	894.0640869	869.8695068	802.0714722	776.0595703	1021.093384	1000.90271	933.7996826	871.3213501	851.9752808	784.7768555	918.6098633	941.2818604	925.3961792	838.1112061	839.2036133	964.2052002	887.6571655	995.7927856	1127.397339	958.5097656	892.7639771	836.4918823	737.0350342	995.4468994	798.0584106	854.4127808	841.1675415	927.8163452	807.8602295	910.390625	829.8398438	802.897583	826.8317871	867.973999
Q9JLJ4	81.22509003	59.90306854	61.60409546	65.6416626	85.12557983	65.21407318	35.91694641	29.41146088	28.03372192	53.92540359	108.7211227	27.63212776	71.86112213	60.74612427	84.02758026	55.46696472	71.99713898	61.74701691	55.27518845	90.55205536	51.93228531	42.79520035	119.9469833	85.0949173	72.83998871	34.63818741	38.99851227	68.88793945	50.50223923	79.68089294	36.04745865	60.93952179	49.82143784	76.28507233	64.40099335	78.65676117	85.63336182	42.37651825	46.78066635	89.3170929	91.76875305	48.87450027	63.19296265	68.74672699	46.57691956	53.60412598	78.66174316	33.35522079	84.31382751	51.63499832	95.20643616	76.23982239	48.91512299	49.47567749	90.13928986	46.96527481	54.60601044	123.0567398	91.99210358	60.3572464
Q9JLT4	85.38180542	84.03779602	91.44838715	117.5725327	82.04762268	84.34810638	121.4277725	138.1688385	100.2081985	101.372757	106.1703262	91.94216919	220.7330933	140.7316895	124.3939133	112.4686737	174.9490814	184.3217773	145.8885498	162.2185669	152.8145752	148.2024841	148.0526886	146.7940521	152.6167603	129.8910522	158.3287659	149.6930847	169.9546967	187.6297913	182.7350464	146.1831512	172.6413422	122.5121384	150.2518158	144.4678955	156.9451904	210.8323822	165.8761749	152.3730621	177.5901947	188.6950378	140.6507111	145.219696	228.8016052	224.8153534	175.1463623	141.0582886	150.8933563	159.7285309	173.2763672	185.2303925	189.9707794	221.0392151	188.5083771	216.5150604	167.9965363	176.7500458	178.5329132	165.7801056
Q9JLZ3	644.1217651	652.9781494	670.3320923	635.1046753	621.4317017	596.2567139	780.3809204	636.5307007	577.4580688	644.4415283	630.1019287	694.2005615	689.5062256	659.9796143	704.8426514	669.9628296	632.7078857	645.2693481	696.4846802	644.510498	653.125	755.7443237	655.1800537	632.3729248	640.5250854	723.0880737	651.0756226	754.4376221	590.7649536	536.1239624	651.4990234	792.2385254	627.5812378	611.3488159	702.3186646	595.5569458	671.4445801	770.7006836	627.3091431	623.7249146	669.0368042	708.2580566	636.5162354	673.2803345	813.4194336	767.8027344	722.8984985	613.2176514	626.2455444	788.0397339	565.4844971	709.8353271	685.6989746	662.1567993	647.0552979	684.1867065	624.4436646	616.927124	665.2893677	703.0914307
Q9JM62	509.5534973	474.4362793	489.1709595	413.1825256	609.3564453	527.7281494	486.8672791	511.8539429	578.6019897	469.2488098	354.6921692	581.4219971	243.5393219	404.9555664	240.7616272	446.2449646	309.7025452	272.1801758	276.4612122	173.2951355	305.5809021	359.3091125	428.0724487	285.148407	212.4348297	314.7506104	327.4911804	378.8200073	275.5598755	487.8206482	225.9212494	290.2270508	241.7636414	300.2870178	348.0174866	535.2026367	455.272522	255.5941925	335.3808594	419.1919556	441.2506104	225.4977875	362.1412964	264.136322	234.0601044	194.446228	339.6603088	397.8916626	389.5151062	303.5488281	380.6090088	369.8392334	223.585144	327.7557068	408.3684082	388.8904419	236.7433319	444.3774414	318.3242188	246.4380798
Q9QWR8	167.6319427	284.90271	166.6247711	239.1226196	150.354248	186.7479706	72.41929626	90.14595795	143.2709808	74.20565796	286.1150818	116.6365509	296.102478	169.562912	216.792572	168.615799	70.36447906	286.1812134	65.15556335	228.8764191	73.78924561	56.48355484	222.1253662	206.0511627	158.2290039	143.7684937	167.8554688	45.24349594	178.2682037	84.29073334	95.0558548	112.7589188	65.89031982	83.50365448	96.84844971	57.71538162	95.13969421	254.0973816	68.66696167	94.17397308	162.906189	388.339447	134.7470093	89.80796814	71.6888504	101.2841873	82.45891571	113.2420731	119.7286301	96.53337097	138.793396	118.6650925	142.6809692	68.96761322	163.8946991	59.03740311	239.8350983	154.8207703	234.7780457	362.8859863
Q9QXD1	570.597229	731.2407227	629.2631836	535.2000732	615.9275513	634.2750854	444.2081909	551.1815186	586.1264648	362.6889038	852.534668	552.9856567	666.7867432	467.9916382	611.375	601.9364014	415.2784424	599.7051392	447.9763184	684.7593994	558.3916626	435.6080322	767.9726563	694.0762329	459.1191711	593.3751221	324.4027405	513.1960449	545.8651123	610.7166748	544.9108276	556.3081665	480.5415039	454.6078491	486.6098328	477.4212036	554.2424927	413.280426	556.8473511	570.3018188	593.0852661	567.9503784	521.7142944	370.178833	438.8547668	502.1594849	425.675293	425.5963135	666.4214478	381.1095581	664.5211792	546.838501	591.4623413	441.5163269	653.0007324	331.0608521	578.4383545	732.1116943	612.868103	700.8924561
Q9QXE0	301.0628357	323.0653076	244.4189453	245.5772705	255.2157593	330.9946289	228.24617	262.9696045	386.9277344	212.6628265	359.7650452	212.546936	431.42453	387.9874878	383.2571411	331.2994995	269.7981567	353.1456909	329.6216125	405.1893311	383.4042358	352.0935669	505.2831726	467.4342651	275.074707	315.5639038	222.6848145	210.2393494	320.5540161	357.9130859	321.9732971	297.5863953	292.779541	243.5817261	222.0958252	235.6009521	344.4944763	245.8017883	436.9475098	368.8970947	384.1382751	378.5205383	343.0929871	292.4486694	293.81604	314.7748108	315.9991455	272.9439392	343.6808472	208.6179504	467.8439941	275.0089722	376.6748657	288.5394287	306.9085083	230.1603394	316.1497192	399.3827515	340.6171265	326.1707764
Q9QXS1	213.2785797	293.9450989	219.1741943	340.8239136	171.9568481	292.5462952	358.7697144	238.0787506	379.4230957	384.3311768	283.7935791	297.2052307	304.9620972	421.775116	365.5902405	360.1229858	461.6941528	365.7384033	340.0809326	363.4786377	426.2006836	412.0122375	343.4359436	327.3096313	203.2270203	416.440918	257.2922974	133.9495239	294.3927612	316.0924683	135.0291138	382.0974426	173.7893677	177.7694397	225.2570343	206.2172546	315.6092529	493.8894043	479.3174744	317.816864	331.5531616	561.5674438	390.4287109	440.2908936	488.1208191	319.7435913	294.2984009	330.7541504	264.9623718	478.3879395	340.1212158	373.7839355	437.7056885	434.65802	305.5200806	425.948761	360.5961304	281.6273804	367.2612915	473.2023926
Q9QXT0	64.14660645	62.57597351	62.33706665	68.13444519	115.3401489	62.85712814	29.98191452	32.7064743	36.61507416	48.69963455	82.67390442	48.21635437	86.01021576	58.88774872	82.60890198	70.11227417	96.67947388	77.57939911	39.37264252	102.2727356	53.59200668	40.25295639	110.6798096	71.99075317	85.68927002	53.75313568	48.87864685	113.5104446	66.04890442	91.80528259	35.99102402	59.88197327	49.6415596	98.8659668	90.3028717	99.33096313	92.95806885	63.36598969	40.14109421	110.0119629	118.2613068	71.58708191	84.61606598	57.0367775	45.76921463	62.23622894	72.21578217	54.25095749	103.4748535	46.92672348	125.3023682	92.85270691	75.52828979	51.36758423	114.0291672	70.39584351	68.71255493	136.0148926	101.3061676	81.49055481
